South Tripura,Amarpur,Birganj,Amarpur,982 hectares
South Tripura,Amarpur,Dalak,Amarpur,622 hectares
South Tripura,Amarpur,Deb Bari,Amarpur,721 hectares
South Tripura,Amarpur,Gungia,Amarpur,1919 hectares
South Tripura,Amarpur,Kurmachhara,Amarpur,531 hectares
South Tripura,Amarpur,Nutanbazar,Amarpur,1781 hectares
South Tripura,Amarpur,Paharpur,Amarpur,1054 hectares
South Tripura,Amarpur,Paschim Daluma,Amarpur,1717 hectares
South Tripura,Amarpur,Paschim Kalajari R F,Amarpur,730 hectares
South Tripura,Amarpur,Paschim Malbasa,Amarpur,1245 hectares
South Tripura,Amarpur,Paschim Sarbang,Amarpur,1166 hectares
South Tripura,Amarpur,Purba Daluma,Amarpur,1846 hectares
South Tripura,Amarpur,Purba Malbasa,Amarpur,911 hectares
South Tripura,Amarpur,Purba Sarbang,Amarpur,1105 hectares
South Tripura,Amarpur,Rajkang,Amarpur,913 hectares
South Tripura,Amarpur,Rangamati,Amarpur,639 hectares
South Tripura,Amarpur,Rangkang,Amarpur,1218 hectares
South Tripura,Amarpur,Tairbhuma,Amarpur,933 hectares
South Tripura,Amarpur,Uttar Chalagang,Amarpur,960 hectares
South Tripura,Bokafa,Abhangachhara,Bokafa,1596 hectares
South Tripura,Bokafa,Bagafa,Bokafa,262.74 hectares
South Tripura,Bokafa,Baikhora,Bokafa,569 hectares
South Tripura,Bokafa,Baramura Deotamura R F,Bokafa,12349 hectares
South Tripura,Bokafa,Birchandranagar,Bokafa,1108 hectares
South Tripura,Bokafa,Birendranagar,Bokafa,878 hectares
South Tripura,Bokafa,Chhaigharia,Bokafa,370 hectares
South Tripura,Bokafa,Dakshin Barapathary,Bokafa,855 hectares
South Tripura,Bokafa,Dakshin Hichachhara,Bokafa,1399 hectares
South Tripura,Bokafa,Dakshin Takmachhara,Bokafa,1623 hectares
South Tripura,Bokafa,Gardang,Bokafa,791 hectares
South Tripura,Bokafa,Jolaibari,Bokafa,1007 hectares
South Tripura,Bokafa,Kalalaogang,Bokafa,1516 hectares
South Tripura,Bokafa,Kalasi,Bokafa,1323 hectares
South Tripura,Bokafa,Laogang,Bokafa,716.93 hectares
South Tripura,Bokafa,Laxmichhara,Bokafa,1333 hectares
South Tripura,Bokafa,Madhya Pillak,Bokafa,1371 hectares
South Tripura,Bokafa,Muhuripur R F,Bokafa,2708 hectares
South Tripura,Bokafa,Paschim Charakbai,Bokafa,533 hectares
South Tripura,Bokafa,Paschim Kathalia,Bokafa,386.93 hectares
South Tripura,Bokafa,Paschim Manu,Bokafa,1258 hectares
South Tripura,Bokafa,Paschim Muhuripur,Bokafa,236 hectares
South Tripura,Bokafa,Paschim Patichhari,Bokafa,801 hectares
South Tripura,Bokafa,Paschim Pillak,Bokafa,639 hectares
South Tripura,Bokafa,Purba Charakbai,Swadeshnagar,799144
South Tripura,Bokafa,Purba Kathalia,Bokafa,712 hectares
South Tripura,Bokafa,Purba Manu,Bokafa,1317 hectares
South Tripura,Bokafa,Purba Muhuripur,Bokafa,298 hectares
South Tripura,Bokafa,Purba Patichhari,Bokafa,635 hectares
South Tripura,Bokafa,Purba Pillak,Bokafa,1475 hectares
South Tripura,Bokafa,Radhakishore Ganj,Bokafa,607.94 hectares
South Tripura,Bokafa,Raibari,Bokafa,954 hectares
South Tripura,Bokafa,Rajapur,Bokafa,708 hectares
South Tripura,Bokafa,Santirbazar,Bokafa,52.74 hectares
South Tripura,Bokafa,Tairumachhara,Bokafa,1039 hectares
South Tripura,Bokafa,Uttar Barapathary,Bokafa,1010 hectares
South Tripura,Bokafa,Uttar Debipur,Bokafa,1081 hectares
South Tripura,Bokafa,Uttar Hichachhara,Bokafa,1267 hectares
South Tripura,Bokafa,Uttar Takmachhara,Bokafa,1037 hectares
South Tripura,Hrishyamukh,Abhaynagar,Nalua,799156
South Tripura,Hrishyamukh,Bashpadua,Hrishyamukh,1286 hectares
South Tripura,Hrishyamukh,Champaknagar,Hrishyamukh,534 hectares
South Tripura,Hrishyamukh,Dakshin Sonaichhari,Hrishyamukh,441 hectares
South Tripura,Hrishyamukh,Debipur,Hrishyamukh,1497 hectares
South Tripura,Hrishyamukh,Haripur,Hrishyamukh,633 hectares
South Tripura,Hrishyamukh,Hrishyamukh,Hrishyamukh,1497 hectares
South Tripura,Hrishyamukh,Krishnanagar,Hrishyamukh,700 hectares
South Tripura,Hrishyamukh,Manirampur,Hrishyamukh,217 hectares
South Tripura,Hrishyamukh,Matai,Hrishyamukh,765 hectares
South Tripura,Hrishyamukh,Ratanpur,Hrishyamukh,1420 hectares
South Tripura,Hrishyamukh,Sarasima,Hrishyamukh,947 hectares
South Tripura,Hrishyamukh,Shibpur,Hrishyamukh,241 hectares
South Tripura,Hrishyamukh,Tekka R F,Hrishyamukh,2852 hectares
South Tripura,Hrishyamukh,Tekka Tulshi R F,Hrishyamukh,540 hectares
