meghalaya|East Garo Hills|Kharkutta|Diplokgittim|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Dobanggal|Kharkutta|793111|N/A|152
meghalaya|East Garo Hills|Kharkutta|Dochisoram|Kharkutta|793111|N/A|335
meghalaya|East Garo Hills|Kharkutta|Dokongsi A|Kharkutta|793111|N/A|364
meghalaya|East Garo Hills|Kharkutta|Dokongsi B|Kharkutta|793111|N/A|141
meghalaya|East Garo Hills|Kharkutta|Dokongsi C|Kharkutta|793111|N/A|289
meghalaya|East Garo Hills|Kharkutta|Doreng Saram|Kharkutta|793111|N/A|93
meghalaya|East Garo Hills|Kharkutta|Dosaram|Kharkutta|793111|N/A|159
meghalaya|East Garo Hills|Kharkutta|Dosingkol|Kharkutta|793111|N/A|79
meghalaya|East Garo Hills|Kharkutta|Gabil Ading|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Gairong|Kharkutta|794110|N/A|439
meghalaya|East Garo Hills|Kharkutta|Ganggasa|Kharkutta|793111|N/A|286
meghalaya|East Garo Hills|Kharkutta|Golde Nanggrak|Kharkutta|793111|N/A|404
meghalaya|East Garo Hills|Kharkutta|Gorok|Kharkutta|793111|N/A|299
meghalaya|East Garo Hills|Kharkutta|Gulutgittim|Kharkutta|793111|N/A|196
meghalaya|East Garo Hills|Kharkutta|Ildek Akong|Kharkutta|793111|N/A|359
meghalaya|East Garo Hills|Kharkutta|Ildek Reserve|Kharkutta|793111|N/A|374
meghalaya|East Garo Hills|Kharkutta|Illagittim Rongchim|Kharkutta|793111|N/A|122
meghalaya|East Garo Hills|Kharkutta|Illagittim Songma|Kharkutta|793111|N/A|254
meghalaya|East Garo Hills|Kharkutta|Imbang Jambal|Kharkutta|793111|N/A|183
meghalaya|East Garo Hills|Kharkutta|Imbanggi|Kharkutta|793111|N/A|491
meghalaya|East Garo Hills|Kharkutta|Imbeng Adap|Kharkutta|793111|N/A|127
meghalaya|East Garo Hills|Kharkutta|Imsambal|Kharkutta|793111|N/A|304
meghalaya|East Garo Hills|Kharkutta|Jajilgittim|Kharkutta|793111|N/A|134
meghalaya|East Garo Hills|Kharkutta|Jalkim|Kharkutta|793111|N/A|355
meghalaya|East Garo Hills|Kharkutta|Jegalpara|Kharkutta|793111|N/A|195
meghalaya|East Garo Hills|Kharkutta|Jongkigittim|Kharkutta|793111|N/A|458
meghalaya|East Garo Hills|Kharkutta|Kalwe|Kharkutta|793111|N/A|265
meghalaya|East Garo Hills|Kharkutta|Kama Gandim|Kharkutta|793111|N/A|327
meghalaya|East Garo Hills|Kharkutta|Kara Balapara|Kharkutta|793111|N/A|164
