uttar pradesh|Sant Kabir Nagar|Ghanghata|Gopalpur Urf Biroj Patti|Gaura|Uttar Pradesh|272176|104.79 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gopipur|Gopipur|Uttar Pradesh|N/A|39.4 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Goraya Ghat|Goraya Ghat|Uttar Pradesh|272176|194.97 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gulhata|Majhauwa Ekdanga|Uttar Pradesh|272164|26.73 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gunwatia|Gaighat|Uttar Pradesh|N/A|50.94 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Hadia Mafi|Hadia Mafi|Uttar Pradesh|N/A|118.9 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Haisar Hardo|Hainsar Bazar|Uttar Pradesh|N/A|92.44 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Haisheri|Ahara|Uttar Pradesh|N/A|54.52 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Hakeempur|Hakeempur|Uttar Pradesh|272165|181.49 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Hansdadi|Semar Dandi|Uttar Pradesh|272162|109.41 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Hardi|Hardi|Uttar Pradesh|272172|125.77 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Harewa|Thakura Dandi|Uttar Pradesh|N/A|46.94 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Hari Banspur|Tezpur|Uttar Pradesh|N/A|321.67 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Haria|Hatwa|Uttar Pradesh|272176|19.24 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Hariharpur|Bhagwanpur Paschimi|Uttar Pradesh|N/A|123.02 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Harnahi|Dughra Urf Khaira|Uttar Pradesh|N/A|30.51 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Harpur|Harpur|Uttar Pradesh|272172|164.72 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Harraiya|Pedari Purbi|Uttar Pradesh|272176|30.91 hectares
